-77,-78,-74,1900
-77,-91,-74,1901
-77,-91,-74,1902
-68,-91,-74,1903
-68,-73,-74,1904
-68,-73,-75,1905
-77,-73,-75,1906
-77,-72,-75,1907
-77,-72,-69,1908
-74,-72,-69,1909
-74,-71,-69,1910
-74,-71,-79,1911
-78,-71,-79,1912
-78,-71,-79,1913
-78,-71,-69,1914
-71,-71,-69,1915
-71,-72,-69,1916
-71,-72,-78,1917
-70,-72,-78,1918
-70,-75,-78,1919
-70,-75,-78,1920
-77,-75,-78,1921
-77,-74,-78,1922
-77,-74,-81,1923
-78,-74,-81,1924
-78,-78,-81,1925
-78,-78,-73,1926
-70,-78,-73,1927
-70,-72,-73,1928
-70,-72,-79,1929
-70,-72,-79,1930
-70,-71,-79,1931
-70,-71,-71,1932
-75,-71,-71,1933
-75,-78,-71,1934
-75,-78,-69,1935
-73,-78,-69,1936
-73,-75,-69,1937
-73,-75,-79,1938
-73,-75,-79,1939
-73,-72,-79,1940
-73,-72,-81,1941
-82,-72,-81,1942
-82,-83,-81,1943
-82,-83,-73,1944
-72,-83,-73,1945
-72,-75,-73,1946
-72,-75,-77,1947
-69,-75,-77,1948
-69,-71,-77,1949
-69,-71,-79,1950
-79,-71,-79,1951
-79,-79,-79,1952
-79,-79,-70,1953
-71,-79,-70,1954
-71,-75,-70,1955
-71,-75,-79,1956
-77,-75,-79,1957
-77,-80,-79,1958
-77,-80,-81,1959
-80,-80,-81,1960
-80,-78,-81,1961
-80,-78,-80,1962
-75,-78,-80,1963
-75,-89,-80,1964
-75,-89,-80,1965
-77,-89,-80,1966
-77,-73,-80,1967
-77,-73,-82,1968
-79,-73,-82,1969
-79,-76,-82,1970
-79,-76,-70,1971
-74,-76,-70,1972
-74,-76,-70,1973
-74,-76,-78,1974
-72,-76,-78,1975
-72,-75,-78,1976
-72,-75,-79,1977
-79,-75,-79,1978
-79,-76,-79,1979
-79,-76,-78,1980
-76,-76,-78,1981
-76,-81,-78,1982
-76,-81,-76,1983
-72,-81,-76,1984
-72,-75,-76,1985
-72,-75,-76,1986
-69,-75,-76,1987
-69,-74,-76,1988
-69,-74,-73,1989
-85,-74,-73,1990
-85,-77,-73,1991
-85,-77,-84,1992
-77,-77,-84,1993
-77,-77,-84,1994
-77,-77,-81,1995
-71,-77,-81,1996
-71,-75,-81,1997
-71,-75,-79,1998
-75,-75,-79,1999
-75,-74,-79,2000
-75,-74,-76,2001
-77,-74,-76,2002
-77,-73,-76,2003
-77,-73,-69,2004
-72,-73,-69,2005
-72,-77,-69,2006
-72,-77,-74,2007
-74,-77,-74,2008
-74,-74,-74,2009
-74,-74,-82,2010
-75,-74,-82,2011
-75,-76,-82,2012
-75,-76,-82,2013
-71,-76,-82,2014
-71,-75,-82,2015
-71,-75,-82,2016
-70,-75,-82,2017
-70,-75,-82,2018
-70,-75,-77,2019
-77,-75,-77,2020
-77,-71,-77,2021
-77,-71,-85,2022
-72,-71,-85,2023
-72,-74,-85,2024
-72,-74,-85,2025
-75,-74,-85,2026
-75,-73,-85,2027
-75,-73,-83,2028
-74,-73,-83,2029
-74,-77,-83,2030
-74,-77,-81,2031
-74,-77,-81,2032
-74,-84,-81,2033
-74,-84,-75,2034
-71,-84,-75,2035
-71,-73,-75,2036
-71,-73,-76,2037
-72,-73,-76,2038
-72,-85,-76,2039
-72,-85,-72,2040
-74,-85,-72,2041
-74,-70,-72,2042
-74,-70,-79,2043
-71,-70,-79,2044
-71,-85,-79,2045
-71,-85,-74,2046
-70,-85,-74,2047
-70,-71,-74,2048
-70,-71,-88,2049
-72,-71,-88,2050
-72,-73,-88,2051
-72,-73,-75,2052
-74,-73,-75,2053
-74,-76,-75,2054
-74,-76,-81,2055
-71,-76,-81,2056
-71,-71,-81,2057
-71,-71,-79,2058
-77,-71,-79,2059
-77,-82,-79,2060
-77,-82,-72,2061
-76,-82,-72,2062
-76,-72,-72,2063
-76,-72,-85,2064
-73,-72,-85,2065
-73,-78,-85,2066
-73,-78,-83,2067
-71,-78,-83,2068
-71,-78,-83,2069
-71,-78,-75,2070
-79,-78,-75,2071
-79,-73,-75,2072
-79,-73,-77,2073
-79,-73,-77,2074
-79,-74,-77,2075
-79,-74,-72,2076
-73,-74,-72,2077
-73,-80,-72,2078
-73,-80,-79,2079
-78,-80,-79,2080
-78,-75,-79,2081
-78,-75,-77,2082
-75,-75,-77,2083
-75,-84,-77,2084
-75,-84,-75,2085
-70,-84,-75,2086
-70,-73,-75,2087
-70,-73,-83,2088
-71,-73,-83,2089
-71,-74,-83,2090
-71,-74,-79,2091
-75,-74,-79,2092
-75,-72,-79,2093
-75,-72,-69,2094
-73,-72,-69,2095
-73,-76,-69,2096
-73,-76,-88,2097
-71,-76,-88,2098
-71,-74,-88,2099
-71,-74,-78,2100
-80,-74,-78,2101
-80,-82,-78,2102
-80,-82,-77,2103
-70,-82,-77,2104
-70,-83,-77,2105
-70,-83,-84,2106
-75,-83,-84,2107
-75,-73,-84,2108
-75,-73,-72,2109
-75,-73,-72,2110
-75,-72,-72,2111
-75,-72,-78,2112
-79,-72,-78,2113
-79,-71,-78,2114
-79,-71,-79,2115
-73,-71,-79,2116
-73,-74,-79,2117
-73,-74,-80,2118
-71,-74,-80,2119
-71,-77,-80,2120
-71,-77,-71,2121
-87,-77,-71,2122
-87,-76,-71,2123
-87,-76,-82,2124
-74,-76,-82,2125
-74,-72,-82,2126
-74,-72,-77,2127
-72,-72,-77,2128
-72,-79,-77,2129
-72,-79,-77,2130
-76,-79,-77,2131
-76,-71,-77,2132
-76,-71,-69,2133
-73,-71,-69,2134
-73,-76,-69,2135
-73,-76,-79,2136
-74,-76,-79,2137
-74,-72,-79,2138
-74,-72,-77,2139
-70,-72,-77,2140
-70,-70,-77,2141
-70,-70,-80,2142
-75,-70,-80,2143
-75,-75,-80,2144
-75,-75,-68,2145
-74,-75,-68,2146
-74,-73,-68,2147
-74,-73,-80,2148
-72,-73,-80,2149
-72,-73,-80,2150
-72,-73,-70,2151
-76,-73,-70,2152
-76,-73,-70,2153
-76,-73,-80,2154
-77,-73,-80,2155
-77,-75,-80,2156
-77,-75,-69,2157
-75,-75,-69,2158
-75,-75,-69,2159
-75,-75,-80,2160
-72,-75,-80,2161
-72,-76,-80,2162
-72,-76,-82,2163
-80,-76,-82,2164
-80,-90,-82,2165
-80,-90,-71,2166
-73,-90,-71,2167
-73,-73,-71,2168
-73,-73,-82,2169
-70,-73,-82,2170
-70,-71,-82,2171
-70,-71,-75,2172
-82,-71,-75,2173
-82,-74,-75,2174
-82,-74,-83,2175
-78,-74,-83,2176
-78,-71,-83,2177
-78,-71,-80,2178
-75,-71,-80,2179
-75,-71,-80,2180
-75,-71,-75,2181
-74,-71,-75,2182
-74,-76,-75,2183
-74,-76,-79,2184
-81,-76,-79,2185
-81,-79,-79,2186
-81,-79,-72,2187
-80,-79,-72,2188
-80,-71,-72,2189
-80,-71,-81,2190
-75,-71,-81,2191
-75,-72,-81,2192
-75,-72,-73,2193
-78,-72,-73,2194
-78,-73,-73,2195
-78,-73,-71,2196
-72,-73,-71,2197
-72,-73,-71,2198
-72,-73,-82,2199
-71,-73,-82,2200
-71,-85,-82,2201
-71,-85,-80,2202
-69,-85,-80,2203
-69,-72,-80,2204
-69,-72,-76,2205
-81,-72,-76,2206
-81,-75,-76,2207
-81,-75,-76,2208
-73,-75,-76,2209
-73,-72,-76,2210
-73,-72,-78,2211
-70,-72,-78,2212
-70,-86,-78,2213
-70,-86,-76,2214
-77,-86,-76,2215
-77,-70,-76,2216
-77,-70,-83,2217
-76,-70,-83,2218
-76,-71,-83,2219
-76,-71,-74,2220
-74,-71,-74,2221
-74,-74,-74,2222
-74,-74,-71,2223
-69,-74,-71,2224
-69,-72,-71,2225
-69,-72,-78,2226
-74,-72,-78,2227
-74,-74,-78,2228
-74,-74,-69,2229
-74,-74,-69,2230
-74,-73,-69,2231
-74,-73,-86,2232
-74,-73,-86,2233
-74,-86,-86,2234
-74,-86,-71,2235
-79,-86,-71,2236
-79,-71,-71,2237
-79,-71,-77,2238
-77,-71,-77,2239
-77,-71,-77,2240
-77,-71,-76,2241
-71,-71,-76,2242
-71,-75,-76,2243
-71,-75,-74,2244
-84,-75,-74,2245
-84,-75,-74,2246
-84,-75,-79,2247
-75,-75,-79,2248
-75,-71,-79,2249
-75,-71,-79,2250
-73,-71,-79,2251
-73,-82,-79,2252
-73,-82,-73,2253
-93,-82,-73,2254
-93,-73,-73,2255
-93,-73,-77,2256
-78,-73,-77,2257
-78,-88,-77,2258
-78,-88,-74,2259
-71,-88,-74,2260
-71,-69,-74,2261
-71,-69,-77,2262
-70,-69,-77,2263
-70,-80,-77,2264
-70,-80,-74,2265
-80,-80,-74,2266
-80,-70,-74,2267
-80,-70,-75,2268
-76,-70,-75,2269
-76,-77,-75,2270
-76,-77,-71,2271
-71,-77,-71,2272
-71,-72,-71,2273
-71,-72,-84,2274
-83,-72,-84,2275
